simulation_id,distance_min,angle_at_min,relative_speed_mean,cyclist_speed_mean,pedestrian_speed_mean,cyclist_speed_max,distance_mean,angle_mean,heading_mean,cyclist_delta_v_mean,pedestrian_delta_v_mean,cyclist_delta_v_abs_mean,pedestrian_delta_v_abs_mean,cyclist_acc_mean,pedestrian_acc_mean,cyclist_acc_mean_positive,pedestrian_acc_mean_positive,cyclist_dec_mean,pedestrian_dec_mean,model,speed_type,sfm,angle_increase_distance
3,0.505181,85.770608,2.7837315347413223,2.3127947343749997,1.3294854863281251,3.733503,5.730809093098959,86.54998380859375,-1.4846292959198788,-2.4804687499999725e-05,-0.00020756184895832932,0.005210636718749999,0.3581424407552083,0.24483631203798198,,0.8585732630129947,inf,-0.701145687976198,-inf,NES,Fixed,SFM,4.689691
4,0.850692,113.114097,3.291040966953108,2.9371134759036144,1.2152366641566268,4.0,6.002664383283133,95.51696178614458,-1.4672263872136269,0.00032507153614457824,8.359563253012457e-05,0.004946012801204819,0.3998638893072289,0.34829646766166145,,0.7609605460958175,inf,-1.5628025878517484,-inf,NES,Fixed,SFM,7.083992
5,1.144439,53.100236,2.5155510575706725,2.132357950248756,1.18482671579602,3.659172,5.559879156094526,73.85694675559702,-1.526186766759174,-0.00010104228855721397,7.006592039801667e-05,0.005429449004975126,0.40245533830845764,0.26681199720886956,,0.8502051141619841,inf,-0.7229274722355028,-inf,NES,Fixed,SFM,5.603237
6,1.713452,67.530545,2.8812835870565627,2.4392260652173907,1.402160995923913,3.713616,6.507789980978262,68.64227259239131,-1.4537464571314496,-2.608627717391279e-05,0.00016493002717391458,0.0046450713315217395,0.37187475475543474,0.28631017882729337,,0.5743430368720152,inf,-0.92347704436675,-inf,NES,Fixed,SFM,5.033762
7,1.020404,106.801434,2.7222355503286555,2.269798777227723,1.2904665724009898,3.915583,5.862479267945545,82.75780927784653,-1.466620454082193,-0.00016677784653465382,-0.00022911014851485613,0.005331961014851485,0.31364450247524756,0.22747860658360078,,0.8216521867055847,inf,-0.7891776916448904,-inf,NES,Fixed,SFM,5.645103
8,0.999313,98.58587,2.778482528658319,2.3995606393442626,1.2584132889344262,3.915577,5.868553357240438,69.80362346994535,-1.5011756825125757,0.00019530532786885248,-6.0110655737703115e-05,0.005314911885245901,0.3811102759562841,0.2907304682751577,,0.8695359206836933,inf,-0.7221589561356755,-inf,NES,Fixed,SFM,5.932295
9,1.35643,65.866752,2.7069050674186896,2.283191546875,1.2721008925781252,3.675511,5.991803461588542,69.69259596940104,-1.4636329957373513,-0.00010706770833333315,-8.25019531249998e-05,0.0054431328124999985,0.31655058268229164,0.25508317461549973,,0.770442215121915,inf,-0.922290432500668,-inf,NES,Fixed,SFM,2.239846
10,0.56438,100.268445,2.6245970344871385,2.2565393919597994,1.2826911959798994,3.414247,5.836720668969848,85.54536277826632,-1.554468809077966,-0.0005173234924623115,-4.111180904521867e-05,0.00500998932160804,0.33486552889447235,0.14474956526254662,,0.7096616581126569,inf,-0.8418361865965001,-inf,NES,Fixed,SFM,8.291903
11,1.186884,103.654012,2.4561164716690453,1.9686494330357143,1.3069836372767856,3.589525,5.589437905691964,78.41782802678573,-1.516211942230382,0.000524515625,0.0002686244419642817,0.004243905133928571,0.3377585909598214,0.23452683044684414,,0.7740847631264771,inf,-0.6387022034277736,-inf,NES,Fixed,SFM,5.248072
12,1.181572,103.34568,2.7043748134391854,2.394565704918033,1.167575605874317,3.697344,5.62313524590164,76.60178025683061,-1.5095567569456114,-0.00011691256830601106,-0.0001623524590163933,0.00534149043715847,0.2985237540983606,0.2601976787416147,,0.7529711938691656,inf,-0.8729302983939731,-inf,NES,Fixed,SFM,5.813308
