simulation_id,seq,time,cyclist_id,pedestrian_id,cyclist_x,cyclist_y,pedestrian_x,pedestrian_y,cyclist_vx,cyclist_vy,cyclist_speed,pedestrian_vx,pedestrian_vy,pedestrian_speed,cyclist_heading,distance,app_angle
1,103,1786610100.992114,0,1,44.319046,13.182931,35.001317,13.406186,-5.499866,-0.499945,5.522542,1.609085,0.005992,1.609096,-3.050941,9.320403,6.566539
1,104,1786610101.032115,0,1,44.099201,13.157627,35.065657,13.406631,-5.496140,-0.632588,5.532425,1.608495,0.011139,1.608534,-3.027000,9.036975,8.144597
1,105,1786610101.072207,0,1,43.878869,13.133277,35.129976,13.407324,-5.508280,-0.608756,5.541817,1.607961,0.017312,1.608055,-3.031523,8.753185,8.100662
1,106,1786610101.112203,0,1,43.658864,13.103607,35.194278,13.408250,-5.500126,-0.741751,5.549918,1.607559,0.023139,1.607725,-3.007541,8.470067,9.741812
1,107,1786610101.152207,0,1,43.438418,13.074887,35.258565,13.409451,-5.511165,-0.718009,5.557740,1.607180,0.030036,1.607461,-3.012040,8.186692,9.764988
1,108,1786610101.192148,0,1,43.218469,13.040841,35.322844,13.410899,-5.498719,-0.851137,5.564202,1.606972,0.036209,1.607380,-2.988023,7.904292,11.482299
1,109,1786610101.232223,0,1,42.998113,13.007743,35.387115,13.412636,-5.508910,-0.827462,5.570708,1.606776,0.043421,1.607363,-2.992503,7.621760,11.587393
1,110,1786610101.272102,0,1,42.778412,12.969320,35.451387,13.414615,-5.492522,-0.960561,5.575883,1.606809,0.049463,1.607570,-2.968458,7.340543,13.397691
1,111,1786610101.312102,0,1,42.558319,12.931841,35.515662,13.416871,-5.502320,-0.936981,5.581528,1.606865,0.056414,1.607855,-2.972922,7.059339,13.603862
1,112,1786610101.352078,0,1,42.337724,12.896295,35.579938,13.419458,-5.514863,-0.888651,5.586001,1.606904,0.064674,1.608205,-2.981828,6.778007,13.580616
1,113,1786610101.392064,0,1,42.117750,12.856415,35.644227,13.422312,-5.499357,-0.997008,5.589003,1.607223,0.071336,1.608805,-2.962245,6.498211,15.271782
1,114,1786610101.432098,0,1,41.897277,12.818468,35.708529,13.425476,-5.511829,-0.948670,5.592874,1.607557,0.079109,1.609503,-2.971147,6.218445,15.367595
1,115,1786610101.472226,0,1,41.677485,12.776189,35.772859,13.428865,-5.494798,-1.056974,5.595533,1.608242,0.084726,1.610472,-2.951555,5.940589,17.196027
1,116,1786610101.512208,0,1,41.457162,12.735837,35.837080,13.433072,-5.508080,-1.008788,5.599696,1.605515,0.105176,1.608957,-2.960453,5.663167,17.450575
1,117,1786610101.552223,0,1,41.236185,12.698412,35.901202,13.438136,-5.524432,-0.935632,5.603102,1.603070,0.126600,1.608062,-2.973822,5.386021,17.506577
1,118,1786610101.592236,0,1,41.015695,12.657632,35.965285,13.443797,-5.512227,-1.019494,5.605713,1.602073,0.141516,1.608311,-2.958708,5.111232,19.326374
1,119,1786610101.632221,0,1,40.794483,12.619770,36.029346,13.450057,-5.530312,-0.946551,5.610732,1.601504,0.156503,1.609132,-2.972078,4.836932,19.596553
