simulation_id,distance_min,angle_at_min,relative_speed_mean,cyclist_speed_mean,pedestrian_speed_mean,cyclist_speed_max,distance_mean,angle_mean,heading_mean,cyclist_delta_v_mean,pedestrian_delta_v_mean,cyclist_delta_v_abs_mean,pedestrian_delta_v_abs_mean,cyclist_acc_mean,pedestrian_acc_mean,cyclist_acc_mean_positive,pedestrian_acc_mean_positive,cyclist_dec_mean,pedestrian_dec_mean,model,speed_type,sfm,angle_increase_distance
7,1.496705,108.174731,1.9014822135657408,3.60036130078125,1.78847972265625,4.399935,8.2256610625,28.12398,-1.251670490824911,0.007151132812499999,1.504296874999889e-05,0.0248737421875,0.014662613281250004,0.2341052257786093,0.15398247824379271,0.6611680485853414,0.447344893983073,-0.5126519244747463,-0.10488471441405173,Moussaid,Random,Without SFM,7.029646
8,1.535368,94.221257,2.247437595221736,3.805987923076924,1.6349195101214573,4.669105,7.990930080971661,43.61763421052633,0.43389994785985175,-0.00019636437246963492,0.00025801214574898754,0.035304647773279345,0.013453218623481781,0.23521208391888207,0.1657944352440712,0.6338939804111208,0.3779911627343108,-0.6706464789645038,-0.020054851028365638,Moussaid,Random,Without SFM,6.263947
9,1.326966,93.783109,3.369685117020484,4.35810028110599,0.9993317419354838,5.585937,8.731620064516129,65.02035179262674,-0.700477141674002,0.006458557603686634,-0.003106640552995392,0.041715866359447004,0.012755294930875575,0.4294390782619046,0.11105614006983909,0.7686635556295617,0.35852666553846607,-0.8148809668302646,-0.03094424162914833,Moussaid,Random,Without SFM,7.983911
10,1.50537,95.80903,2.2422910052024743,3.797380717213114,1.5997766639344269,4.54085,7.964008860655738,42.042057250000006,-0.7291397000374534,-0.004357692622950819,0.002631315573770492,0.04013349590163934,0.01070186475409836,0.27070199859104255,0.1652876272891836,0.6343750167842468,0.6454877435857027,-0.6064959891644517,-0.33554678733848153,Moussaid,Random,Without SFM,6.296749
11,1.363051,90.579063,2.9615302481230255,4.158652277511962,1.2100799569377991,5.133366,8.22486875598086,57.313889110047846,0.043510353240079416,0.004263354066985646,-0.001989368421052633,0.041945430622009575,0.013613464114832538,0.4009669344015006,0.12303133051826834,0.7397381584774657,0.2737450095600904,-0.6199638364485269,-0.040426631389328026,Moussaid,Random,Without SFM,7.400185
12,1.146107,86.132113,1.6395303107647816,3.1189656122448977,1.7875336258503403,3.721369,9.36945880272109,15.846323187074832,-1.6349187756564891,-0.008378166666666664,0.0022205204081632655,0.030368445578231294,0.024645214285714288,0.09141603642684572,0.15717373982881352,0.5813900455810567,0.7423653215277769,-0.3502396209498327,-0.6484630648583104,Moussaid,Random,Without SFM,4.883835
13,1.267977,94.457389,2.9130740507763004,4.2461417212389385,1.359701681415929,5.22733,8.346568703539823,59.3024454380531,-1.0620215393831443,0.008251079646017697,-0.002218898230088496,0.034627876106194694,0.014550738938053096,0.3287484401401621,0.14809858679724114,0.7125314848656249,0.3629132399146098,-0.8515128173723562,-0.02583755501181204,Moussaid,Random,Without SFM,7.629543
14,1.586458,105.905165,1.9278703457329642,3.5747374591439685,1.7453262645914396,4.315129,8.061096101167315,31.309670105058366,0.09934103365891733,-0.0028790466926070036,0.0016170350194552525,0.03334438521400778,0.01234503501945525,0.21481874867306053,0.17126426937837982,0.6116784286151173,0.5215307361872046,-0.44437635593169,-0.015787284563320268,Moussaid,Random,Without SFM,6.165737
15,1.672415,96.018862,2.137761606712898,3.5527969812734086,1.5029436554307116,4.301103,7.703688408239701,48.66376295505618,-0.4481262733479962,-0.002078172284644194,-0.0009639176029962555,0.033182749063670414,0.012626636704119853,0.15613775715489528,0.1406041266386447,0.5831975918796992,0.25274674118367524,-0.7059135249344254,-0.023418581860472028,Moussaid,Random,Without SFM,5.998511
16,1.279088,96.290194,2.4469410455096936,4.255891089201876,1.8431688122065728,5.316591,8.342260201877933,39.0384041455399,-0.9719433664339645,0.008789399061032866,0.001891117370892018,0.0380919248826291,0.016167586854460094,0.39771631474718727,0.2218223090545693,0.8018940290778803,0.33804907044318977,-0.5818394251455704,-0.07871803342331943,Moussaid,Random,Without SFM,7.40262
17,1.29076,90.68414,3.258005241899221,4.563989196172249,1.3262513014354065,5.85943,8.683147626794257,58.98361390430622,0.38496899939722906,0.0019081148325358849,-0.0027954019138755966,0.04987404784688995,0.015729440191387556,0.46815412727991335,0.15705597130510285,0.8198697158362954,0.222309956528534,-0.8705648956159737,-0.016954655957380178,Moussaid,Random,Without SFM,8.361119
18,1.373754,92.90678,2.817798052950135,4.073209824034334,1.2840195836909871,4.961374,8.273732300429185,58.89923183690987,-0.36460599588142956,-0.004725369098712447,-0.0004411115879828329,0.0439842017167382,0.011632965665236054,0.30414457474710715,0.13170832317507225,0.6571349780438759,0.2716888971637747,-0.7495827631648005,-0.030881102578405453,Moussaid,Random,Without SFM,7.277586
19,1.156698,95.049068,3.352953930293891,4.570683684210526,1.236704028708134,5.941071,8.75418529186603,60.17824709090909,-0.4841416592939388,0.005644521531100477,5.136842105263089e-05,0.046524550239234436,0.012203875598086123,0.4794699199646661,0.1474982339871688,0.7613903505120476,0.28086142813157106,-1.2441261885876305,-0.039702396789360606,Moussaid,Random,Without SFM,7.533472
20,1.347939,91.355102,2.5845307470109735,4.11486650660793,1.5612677797356829,5.140057,8.195549885462555,46.229920136563884,-1.3598452778215644,-0.002900246696035238,0.001520488986784141,0.045187832599118946,0.012798189427312777,0.3691012752161725,0.17429812691116164,0.6817734446372062,0.37279320641652997,-0.7241227356415431,-0.017521060501116032,Moussaid,Random,Without SFM,6.785234
1,1.361464,92.932249,3.4296833503662376,4.757289719387754,1.3425161071428569,6.388085,8.756416285714286,53.17389743367346,-0.1304074271786738,0.025524528205128204,0.007100184615384614,0.036715389743589746,0.007104533333333332,0.6381030311340248,0.1774997448011147,0.8976721694497615,0.2726223427955462,-1.0910602226349937,-0.005293649408500706,NES,Fixed,SFM,7.8936
2,1.527998,89.532004,3.0051152088540793,4.659006879396984,1.6799098693467336,6.151511,8.652355371859297,43.80798331658291,-1.378176752745516,-0.0011774723618090469,0.0018732110552763831,0.059041653266331644,0.01611641708542714,0.5890692266113761,0.218881333427161,0.8516859801230056,0.3608729629129947,-0.9210398119008311,-0.03969540164021009,NES,Fixed,SFM,7.513217
3,1.546129,92.870862,2.945514432589115,4.788940226130653,1.8825896281407033,6.347605,8.747859989949749,42.5280953919598,0.12029458277292428,-0.0003640351758793916,0.0010680301507537695,0.06149334170854272,0.019111165829145727,0.5800650950215875,0.24500454293026586,0.98740191887612,0.5175141318716339,-0.8324304908551494,-0.05771866993702334,NES,Fixed,SFM,7.693354
4,1.491712,88.324557,3.6114984246775657,4.710730168367347,1.1131694234693876,6.286907,8.848388586734695,58.353742673469384,-0.7718486308929919,0.0014116122448979622,-0.004370520408163266,0.05829377551020408,0.015836438775510213,0.6248973018042767,0.1394350869933444,0.8707095710790376,0.2531148485398805,-0.8814569180607443,-0.02737396918682953,NES,Fixed,SFM,8.468904
5,1.193765,89.523976,3.155240796009357,4.6481716136363636,1.502786409090909,6.230019,8.874519698863635,47.20488922727273,-0.6259748825874879,0.0004462386363636389,0.002522113636363636,0.06551396590909092,0.015122125000000002,0.6659925695085746,0.20194075967435585,0.9695235995427911,0.38644793917433934,-1.0288117612489813,-0.036676913155175184,NES,Fixed,SFM,8.115807
6,1.520864,92.253388,3.4749315953654465,4.775274336683417,1.3202356733668341,6.460486,8.85651425125628,54.53448530150753,-1.7526398518236663,-0.0009242010050251277,-0.0010516884422110556,0.06220548743718593,0.014767025125628136,0.6020766323841655,0.1674195096085775,0.891429614832515,0.22011930130683358,-1.2081931219226347,-0.01822748387391543,NES,Fixed,SFM,7.812697
7,1.822328,91.046176,3.3718541636371397,4.7571610099502495,1.4135358955223882,6.379449,8.841564741293531,55.25149705472637,1.0803811129620862,-0.0010837910447761177,0.00047822885572139243,0.059589184079601995,0.014133522388059698,0.5686692743449572,0.1778052828411267,0.816636141719479,0.41721596182640935,-1.634599068308491,-0.02638223755831246,NES,Fixed,SFM,8.090969
8,1.749319,92.456006,3.0819297083295396,4.724747355670104,1.6692669690721649,6.228444,8.778913536082474,44.04884163917526,-1.4922427476622253,0.002110592783505159,0.001351500000000001,0.0572444175257732,0.016866768041237115,0.6415572666437794,0.21764589957526947,0.8466657727255891,0.42073322187300666,-0.8465683319329101,-0.02570636551399228,NES,Fixed,SFM,7.819356
9,1.672089,93.36105,3.3051964194753336,4.810955790816326,1.5336071071428572,6.495879,8.816842622448979,49.64520386734696,-1.1565299529651898,-0.0004634285714285704,-0.0006508520408163276,0.062459336734693886,0.01719905612244898,0.6238015099933797,0.19912066908412268,0.8987550191110705,0.41799037313521165,-1.1394039335026347,-0.027096697386204977,NES,Fixed,SFM,7.899563
10,1.561934,91.530355,3.5244913988380144,4.846828744897959,1.3439411173469389,6.5,8.968613816326531,54.89553757142857,0.3392616801149008,-0.0008394387755102067,-0.001055428571428571,0.06206392857142857,0.015479051020408164,0.6021119110425224,0.17262820595288508,1.056296969533181,0.33337549794199517,-0.9137210031250663,-0.02146677735837153,NES,Fixed,SFM,8.664373
11,1.325346,89.311955,3.313235090673731,4.794792588832488,1.5022425532994925,6.440158,8.801170030456852,50.84319977157361,0.011515807566326376,0.00020124873096446624,0.0008276903553299485,0.06101230456852792,0.014848157360406093,0.6089590308080217,0.19408798151955817,0.9080328231840199,0.6031799010091601,-1.0256173193122329,-0.008980031834958161,NES,Fixed,SFM,8.154496
12,1.406631,92.360777,3.5781024216449735,4.823955714285714,1.258464132653061,6.5,8.901839321428572,57.48372537755101,-0.8704188491126794,0.0006263010204081618,-0.0012846479591836733,0.060942392857142855,0.014973545918367349,0.6231271900456815,0.1614365919683136,0.9487005180785845,0.3645924901476852,-0.9900156250186674,-0.04526040637613265,NES,Fixed,SFM,8.499774
13,1.54648,89.326825,3.3776116193846923,4.770463955665025,1.4167120541871925,6.369805,8.889411679802956,55.68163744827586,-1.1132140681196683,-0.0022989310344827597,0.0007654581280788176,0.06054680295566503,0.013405605911330049,0.5439225776721106,0.17532144162285299,0.8850284169942291,0.8770446419404873,-1.068098924874223,-0.36857767012082915,NES,Fixed,SFM,8.055303
14,1.597593,91.347081,3.349779150694214,4.707787296482413,1.3767291105527637,6.448966,8.739152934673367,51.625944170854275,-1.7272999405020075,0.0024782211055276414,-0.0001753517587939699,0.05937476381909549,0.015250306532663316,0.6178963251256862,0.17439714460212527,0.9213355258185725,0.3378919554932289,-0.9968278745706464,-0.03545538334082907,NES,Fixed,SFM,7.713847
15,1.508018,93.526269,3.5567949461825226,4.7442081116751265,1.2016253654822335,6.426319,8.835315355329948,55.69010100000001,-0.7521517039431352,0.0002591776649746274,-0.000988989847715737,0.06134845685279189,0.013298238578680201,0.6300101139699198,0.15146340772238678,0.8819942090955416,0.4392724679857583,-1.1496254796816228,-0.02773582174747802,NES,Fixed,SFM,8.054249
16,1.468637,91.650187,3.416561795299001,4.72129593627451,1.3267342843137258,6.31651,8.836688053921568,56.07705595098041,-1.378248213749029,-0.0029134558823529395,0.0005542450980392157,0.061058838235294115,0.012978578431372546,0.5336739013860275,0.15993624265669656,0.8620190482465205,0.3557505735164124,-1.2708967876016755,-0.02266038709790263,NES,Fixed,SFM,7.848563
17,1.47637,92.034113,3.3842643334403704,4.83000015,1.484250315,6.467034,8.782117495,52.69956469500001,-0.9525090769034554,0.0007798000000000016,0.00068269,0.060428260000000004,0.014863089999999999,0.5580496504627889,0.17082482251133022,0.9279346988551923,0.3237213207704073,-1.1012062728010716,-0.059549262294791114,NES,Fixed,SFM,7.836878
18,1.537638,92.564805,3.5577131523727963,4.763643666666667,1.2371040338164245,6.359048,9.019607859903381,61.181369212560384,0.04078230842858329,-0.0018650096618357493,-0.0010141932367149756,0.05863265217391303,0.013306879227053143,0.5031983787924368,0.14974571452196037,0.8441359681076596,0.40265479498492135,-1.3349248137718233,-0.019342045184833317,NES,Fixed,SFM,8.492305
19,1.620761,89.24949,3.340414443966158,4.733881696078432,1.424671254901961,6.203139,8.819727970588236,54.87166562745097,-1.041806998014441,0.0006156078431372555,0.0009883039215686268,0.055604264705882346,0.013242901960784316,0.5257262872211865,0.17663198711321415,0.8191944387255276,0.38200353928613856,-1.289673720851616,-0.036772980155354615,NES,Fixed,SFM,8.442433
20,1.764573,91.365273,3.529489769708287,4.816493237373737,1.3213527171717172,6.5,8.890641590909091,55.03225362121213,0.14274390380460503,0.002876121212121212,-0.0005017676767676781,0.05837114141414142,0.014686939393939396,0.6146827659400881,0.16966351953186365,0.9357017197106778,0.4035392359520787,-1.0670175334640124,-0.06310569418840978,NES,Fixed,SFM,8.323265
1,1.499728,91.268585,3.9360297865621225,4.76990668556701,0.8409844226804124,6.5,9.089463917525773,63.00123109793814,-1.6649160023827725,0.02671077202072539,0.004227518134715026,0.03624254404145077,0.004461031088082903,0.667745954839982,0.10569871483187251,0.9317362556405686,0.36143450413019346,-1.2104231781734822,-0.008666911953843436,NES,Fixed,Without SFM,8.560547
2,1.297109,91.292375,2.9976068806801734,4.7321451827411165,1.7637017461928934,6.293357,8.656976446700506,42.29208446192893,-1.5269026509708787,-0.0017188274111675191,0.0052644467005076145,0.06277908121827412,0.013573573604060911,0.6023566401275142,0.23300091962377645,0.9168259815886404,0.39991403407236414,-0.9904750898567724,-0.023278418405251782,NES,Fixed,Without SFM,7.331787
3,1.367211,90.347416,3.256441930211201,4.738498890624999,1.4952302760416671,6.5,8.743904588541668,46.37891277083333,-0.6047102574520216,0.0028735260416666597,-0.0016702031250000002,0.06127243229166665,0.017849067708333336,0.690458087522268,0.1954775695381067,0.9330336367829797,0.4363296611165486,-0.9719362393143723,-0.03944383297140457,NES,Fixed,Without SFM,7.922506
4,1.726626,89.114834,3.456596000230848,4.726969412371134,1.2858648659793812,6.251218,8.78620175257732,53.865401865979386,-1.1309501767961325,-0.0016370567010309273,-0.0011385618556701037,0.06116411855670103,0.015103499999999999,0.6417126021173453,0.16563286355805515,0.8392182081786544,0.24188594410482775,-0.9453946188554075,-0.03206030822987372,NES,Fixed,Without SFM,8.266148
5,1.450134,87.529438,3.9728779611484875,4.741446093264249,0.7750866010362694,6.320482,9.10462961658031,64.42647222279793,-1.7246699331545072,0.0003389015544041481,-0.0029726269430051825,0.06070236269430051,0.011389476683937824,0.6567591843669206,0.09466360386687137,0.8414730720289301,0.32749408169135946,-1.2060744130733592,-0.02543196898197635,NES,Fixed,Without SFM,8.36127
6,1.684431,91.934363,3.6301270039169093,4.7323006082474235,1.113080412371134,6.426818,8.838856608247424,57.06586207216494,-1.6705890596241537,0.0005610360824742289,0.0020102113402061853,0.06179875773195877,0.009793809278350515,0.6647492493316387,0.14333980460380666,0.8791520713805401,0.2726317817195813,-1.0596572336721417,-0.01259099980642381,NES,Fixed,Without SFM,8.111619
7,1.495492,88.801371,3.195570046777749,4.725554293814433,1.5450560721649484,6.32084,8.71680156185567,46.43296083505154,-0.17704371703518973,-0.0009084278350515448,0.0021836340206185575,0.062352314432989685,0.014548819587628865,0.6420139211047106,0.19730842133500676,0.8764550837212053,0.36230039420808435,-1.0628984147083056,-0.06969122461557994,NES,Fixed,Without SFM,7.863481
8,1.544528,91.467258,3.399218111571025,4.753066458762887,1.3672914587628866,6.5,8.794696726804123,50.799189144329894,-1.2599120062721563,0.0009210154639175142,-0.0007963865979381451,0.06205989175257731,0.015250994845360827,0.6651705870350593,0.17664643370811794,0.9982316449954026,0.5653880996342096,-1.0766521727043237,-0.016694766764810985,NES,Fixed,Without SFM,7.694803
9,1.507553,91.322105,3.225970436077505,4.755730294416243,1.5504200964467003,6.5,8.777529350253808,48.98083198477157,0.6780570775817566,-0.0010569644670050744,0.001060604060913706,0.06259758375634518,0.015381680203045686,0.6284339860094058,0.2007649357045949,0.9074025563166491,0.5061244707121422,-1.0272122837417574,-0.014018885420390707,NES,Fixed,Without SFM,7.686305
10,1.508854,94.156003,3.318888503987084,4.774253923469387,1.4756274285714286,6.435788,8.778425025510204,50.26248278061224,-0.64643301523761,-0.00032396938775510007,-0.0003988979591836742,0.06137888775510204,0.01628469387755102,0.6247435525465806,0.19172353131171382,0.8799048007808699,0.3931090409263465,-1.0853631933447216,-0.02791631072109153,NES,Fixed,Without SFM,8.102048
11,1.604809,92.459568,3.929453459077771,4.7836654132653065,0.8615382704081633,6.444603,9.186112510204081,63.879993596938775,-1.2276838192834914,3.113775510203613e-05,-0.0038420714285714273,0.06104633163265307,0.012848612244897957,0.6276396377457394,0.09687163052389428,0.8550868417494366,0.3617256354515034,-1.3311414153993242,-0.03997953480335625,NES,Fixed,Without SFM,8.668724
12,1.545665,92.535164,3.3833163669207,4.821498182741117,1.4617050558375637,6.418144,8.833780842639593,53.21163554314722,-1.1779423003706713,-0.0007980152284264001,0.0037312436548223352,0.060997294416243665,0.011932705583756345,0.6065308250039303,0.19031895981857627,0.8470706838384118,0.37088971417208505,-1.3690855783784677,-0.02768449204198242,NES,Fixed,Without SFM,8.575848
13,1.51666,91.509783,3.149145345670772,4.79824346969697,1.679708106060607,6.402941,8.76814963131313,46.90137224747475,-0.2553576990725285,-0.00021926262626262996,0.0012182777777777782,0.06112917171717172,0.016406015151515154,0.594235897591819,0.21815552059587012,0.9853167897745226,0.6609675217243338,-0.752153661643677,-0.4290633558237531,NES,Fixed,Without SFM,7.896285
14,1.216556,95.166639,2.8863596607973014,4.664498788571429,1.7915145428571428,6.448815,8.940887645714286,38.29672995428571,0.18089377795807543,0.003578085714285724,0.0007658057142857137,0.06360113714285714,0.020156457142857142,0.6650580930614653,0.24728883480284164,0.8733723482865503,0.4535616369777887,-1.7215620339458528,-0.030881429824368513,NES,Fixed,Without SFM,7.277081
15,1.530554,91.750095,3.3820159963741427,4.770823743718593,1.412290110552764,6.393918,8.770025211055277,53.91788292462311,0.2202815806416074,-0.003409261306532664,-0.0021773718592964825,0.06393432663316584,0.016724396984924624,0.5823133665930721,0.1783774691501903,0.9468761938911361,0.5400987164812125,-0.8890501250428025,-0.11491627389222915,NES,Fixed,Without SFM,8.218983
16,1.443119,93.366201,3.5659287078570974,4.770378133004926,1.2271732118226601,6.317068,8.969639901477832,59.25116255172415,-0.9997978200158021,-0.001759310344827583,-0.0009548275862068968,0.06039399014778325,0.013794995073891625,0.5290504373216521,0.1520452478272467,0.8751837915309137,0.32581275242057267,-1.2932501807487484,-0.052002725246248126,NES,Fixed,Without SFM,8.071957
17,1.474407,90.904976,3.359812909543589,4.728907014851486,1.3869119207920793,6.389635,8.748206752475248,55.07735073762377,0.24458702447991731,0.0017118514851485135,0.0006384702970297022,0.057873821782178224,0.013471331683168317,0.5743348714297433,0.168852959861709,0.9118288673687986,0.29938701087568614,-0.9565588635289893,-0.023365483109868253,NES,Fixed,Without SFM,8.153022
18,1.6327,92.664087,3.421608267837292,4.757169804123711,1.3509606649484538,6.328406,8.851747221649484,52.29016999484536,-1.2592895343993782,0.0014713195876288696,7.075257731958828e-05,0.059354896907216494,0.015079649484536084,0.6343619943039192,0.17741003753478776,0.8727740948171474,0.48340197674330815,-1.0180247970474,-0.047367407158011965,NES,Fixed,Without SFM,8.136327
19,1.521475,86.290252,3.1966010600595847,4.789188321428572,1.6154907857142855,6.5,8.859091952380952,44.41688428571429,-0.01167041907047556,0.00027836309523808565,0.0017665833333333333,0.07202207738095237,0.018925202380952383,0.6127782743578623,0.23550247478128894,1.0365801771364453,0.38230288075397806,-0.8804414004536205,-0.03354981193547769,NES,Fixed,Without SFM,8.002842
20,1.318984,92.708225,3.3486956780531023,4.719562796296297,1.4340882268518518,6.335745,8.876343578703704,59.336834342592596,-0.61282897500229,-0.005983907407407413,-0.0011357361111111119,0.06174277777777778,0.014632800925925926,0.4290639606825462,0.16619790542382373,0.8961216530250621,0.433886291197692,-1.231289834059158,-0.02381308213305232,NES,Fixed,Without SFM,7.64322
1,1.560671,88.095438,2.1770723381138533,3.6176316385542164,1.4700758273092367,4.390269,7.91447869879518,39.03574374297188,-0.11551716563657279,0.012586568548387096,0.005986459677419354,0.022391995967741933,0.0064060080645161254,0.31465090076900054,0.14967860850421127,0.6126041520571537,0.32559977510326676,-0.43425016462005794,-0.020642516716524995,NES,Random,SFM,5.290404
2,1.359117,99.843504,1.7016540767286024,3.2130199691780823,1.6249277910958906,3.894283,7.684392996575343,28.130198609589048,-0.40762641137366973,-0.006064095890410958,-0.003968770547945206,0.03417781506849315,0.015835921232876714,0.10674259981404971,0.019806300941605664,0.5480937483592936,0.4399872725773055,-0.6512187902094161,-0.5010614612298292,NES,Random,SFM,3.587874
3,1.546991,89.621779,2.2769433744933334,3.797565536885246,1.5583093729508193,4.638606,7.987225495901641,41.032807036885245,-0.6288936726417408,0.006543823770491802,0.005135463114754098,0.03000962704918033,0.007886979508196723,0.30079883754591463,0.1614738774181332,0.5806571269583443,0.461830765929178,-0.7468872944078223,-0.015890988994239887,NES,Random,SFM,5.666076
4,1.823262,91.680232,2.6452789664285565,3.667521936,1.0390197200000002,4.423008,8.140840536,59.443392172,-0.023736494985221693,-0.0010623559999999993,-0.0022253520000000003,0.032903284,0.010459504000000003,0.26534496557762804,0.10073699077411578,0.6545918417967614,0.32572597509918083,-0.4306716695935161,-0.02884759680559688,NES,Random,SFM,7.593238
5,1.319971,83.099204,1.461690691879853,2.6651641411764704,1.5596984411764705,3.384371,8.162742126470587,23.218928238235293,-0.8845387895767203,-0.007887814705882353,0.0016636882352941173,0.025600038235294116,0.015505741176470588,-0.00216373987519088,0.11598996932746575,0.4326381946482644,0.4678001902764755,-0.4904175317829867,-0.3992885727594265,NES,Random,SFM,2.653738
6,1.564439,88.508666,2.7214361703869963,3.858890469387754,1.1713416979591837,4.900193,8.174426987755103,55.587149044897956,-0.2684271078752837,0.01129742448979592,-0.0017543428571428564,0.028074053061224485,0.01131892244897959,0.2752179132520368,0.10865563332588903,0.7425681310959147,0.3416362257601019,-0.7038700305287303,-0.01919642962068479,NES,Random,SFM,6.148108
7,1.511059,91.057246,1.990483693628472,3.5767923682170544,1.6524092558139534,4.261493,7.95414688372093,33.07057415891474,-1.1917264197073039,-0.0011904728682170561,0.002038875968992248,0.033616201550387595,0.011437798449612405,0.23828942886238194,0.16317137759611164,0.6079937242159726,0.3747128875848258,-0.5596915314110749,-0.02138249281317165,NES,Random,SFM,5.402761
8,1.458636,88.297609,2.616110334539347,3.714725168032787,1.1182562827868856,4.511851,7.908181557377049,54.888841627049175,-0.23250238651110564,0.0026282827868852436,-0.0024833524590163938,0.03295068442622951,0.011706295081967213,0.30605393040320245,0.1075028599897503,0.5538962805403679,0.33193196376692424,-0.6334185369073848,-0.040282612656647857,NES,Random,SFM,6.086313
9,1.266404,113.99933,1.7732361983649916,3.445516762081785,1.7606497026022305,4.198791,7.979151044609665,23.678574427509293,-0.9824861648030887,-0.004399286245353159,-0.0015849516728624537,0.035230193308550185,0.016080676579925648,0.17568371128658444,0.05969283380581102,0.6775635070301992,0.3807886594026151,-0.49050694121329785,-0.3552562620627344,NES,Random,SFM,4.538222
10,1.517062,87.473206,1.7253883785396584,3.1732633205574916,1.5102861324041814,3.869259,7.883816222996516,27.623844536585366,-0.7216796886321979,0.000695425087108013,0.0029607142857142857,0.025628979094076656,0.00782944599303136,0.18262523954390353,0.1301723066253881,0.47939626914209355,0.4117982049235926,-0.4722204637291249,-0.02999065025180679,NES,Random,SFM,4.658728
11,1.597094,89.34078,2.8841746477328583,4.205738009009009,1.3430709639639637,5.28634,8.285105779279279,54.371354148648656,-0.20676890424838404,0.006641792792792795,-0.0006243468468468462,0.03904765765765765,0.013367779279279282,0.4021670678336379,0.15179383753828019,0.7245212554286931,0.26392300569856936,-0.815437622629427,-0.025264406516819642,NES,Random,SFM,7.127457
12,1.408486,87.788855,1.5064075110132944,2.8095284567901238,1.6085010709876544,3.482544,8.256997515432099,19.475651080246916,-1.2672775901906876,-0.011088533950617286,0.0009396913580246913,0.029702064814814817,0.018636197530864203,-0.002182094300048669,0.12783658994462263,0.6079047788391612,0.4719126505312958,-0.45561192292977093,-0.485413719835897,NES,Random,SFM,2.941193
13,1.61079,93.141173,2.682301338234786,4.231913834080719,1.594469955156951,5.452797,8.354239331838563,45.61695355605381,0.13833565393290032,0.016334286995515698,-0.00019425112107623304,0.028749103139013455,0.01526861883408072,0.40835121564217697,0.1802404569660652,0.7099865603224891,0.48299143074256606,-0.935278380780409,-0.037278215738177814,NES,Random,SFM,6.870249
14,1.646199,92.645804,2.826194877698877,3.741824543209876,0.9264744691358022,4.649116,8.268269942386832,60.74571192592592,0.18510060735591244,-0.0017594279835390953,-0.0029492962962962975,0.03689800411522634,0.010506201646090537,0.32979144526452764,0.09295907703347718,0.6064540726118773,0.19622059454829802,-0.4029787209153059,-0.015364743458996305,NES,Random,SFM,6.238294
15,1.45956,92.504627,1.809781127618885,3.284103695035461,1.5306496312056737,4.015751,7.8074251170212765,33.26331283333334,-0.514738809335671,-0.004339361702127656,0.002084258865248227,0.03185545390070922,0.00923932269503546,0.17484632431227173,0.1320846323844158,0.606215270789184,0.3094072018488278,-0.47215623633870146,-0.034618996183032866,NES,Random,SFM,5.187512
16,1.526337,89.042316,2.343968130607182,3.4171383710247354,1.1653230494699647,4.389759,7.832747650176679,60.77501046289753,-0.0120724458936287,-0.002942448763250885,-0.0012251625441696114,0.03569078091872792,0.009377855123674912,0.1006265746954992,0.10025922063662998,0.6086794510789655,0.33153843302500163,-0.9685752785130792,-0.024762328053097547,NES,Random,SFM,5.215153
17,1.722543,92.189025,3.025009279050329,4.289403373873873,1.2980138648648651,5.34817,8.471241351351352,57.136885369369374,-0.3179762347069149,0.010077806306306307,0.0007098108108108103,0.0353942117117117,0.011169522522522521,0.38098421456707443,0.14564498353617392,0.7049852320865793,0.39720516307605097,-0.9908062121335037,-0.012955963066971584,NES,Random,SFM,7.374732
18,1.555326,92.552256,3.407041998871376,4.708293882653062,1.3350222397959186,6.247312,8.977592882653061,57.92003865816327,0.08269724648195124,0.0038044336734693886,0.0002453112244897956,0.05488310714285714,0.013819147959183674,0.4797291993612392,0.15495608021195548,0.8597993133230547,0.300314721646649,-1.1457053921969196,-0.022085623838672387,NES,Random,SFM,8.234159
19,1.567783,87.95893,2.0678963674996433,3.318864736462094,1.3013408122743682,3.953232,7.548660682310469,47.18044536462095,-0.5606655715588321,-0.008505137184115526,-0.0003330324909747298,0.03708403971119134,0.010487321299638985,0.14432248347243856,0.10533955841132951,0.47127696271490316,0.36082062039455626,-0.7435351317960978,-0.03888956144645044,NES,Random,SFM,5.189391
20,1.573766,88.746876,2.298835509472918,3.58692551968504,1.3128373543307086,4.413682,7.828735834645669,45.75945610236221,-1.1386171861498298,0.004242700787401575,0.00021430314960629903,0.029568283464566924,0.010478082677165353,0.2802603095816703,0.12848212436058418,0.6205041295669097,0.25914455455343355,-0.5478953906262293,-0.021185113853409973,NES,Random,SFM,5.518833
1,1.690292,90.701229,3.016914072650776,4.228203920560748,1.2295209719626168,5.219444,8.39115326635514,53.96647705607476,-0.8300328094334757,0.018865206572769955,0.005714953051643193,0.025701516431924885,0.006109178403755867,0.4716071159644079,0.1429046874801076,0.7755203872956714,0.33498249938256697,-0.827377434355401,-0.015903886495429904,NES,Random,Without SFM,7.400613
2,1.672037,87.450852,2.5615480030520037,3.606227681451613,1.0587130604838708,4.463109,8.060056108870967,52.9148789717742,-0.4906367794513276,-0.0030580282258064525,-0.0008375604838709675,0.036769149193548394,0.009412608870967742,0.3241083775978865,0.1004076951639209,0.5773545306677877,0.3364795757212456,-0.6347971685945716,-0.01585639699364161,NES,Random,Without SFM,6.087793
