time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
205,0,1,35.929,13.215,36.851,13.936,P2_01_02_04.csv,36.39715012599136,13.56919930856792
206,0,1,35.965,13.203,36.887,13.924,P2_01_02_04.csv,36.43004708891198,13.564344619924512
207,0,1,36.146,13.155,36.899,14.008,P2_01_02_04.csv,36.48607205705969,13.567849032129665
209,0,1,36.062,13.227,36.971,13.948,P2_01_02_04.csv,36.522123661283466,13.573358174433041
210,0,1,36.098,13.227,37.007,13.948,P2_01_02_04.csv,36.55770941031158,13.577959813823949
211,0,1,36.146,13.227,37.055,13.948,P2_01_02_04.csv,36.59745820844837,13.581622909764643
212,0,1,36.182,13.227,37.091,13.948,P2_01_02_04.csv,36.63606656242769,13.584402438144643
213,0,1,36.206,13.227,37.115,13.948,P2_01_02_04.csv,36.66932345548448,13.586403310080206
214,0,1,36.242,13.227,37.152,13.948,P2_01_02_04.csv,36.70307496772302,13.587753625741701
215,0,1,36.29,13.227,37.2,13.948,P2_01_02_04.csv,36.741597013942496,13.588585946635959
216,0,1,36.326,13.215,37.236,13.936,P2_01_02_04.csv,36.77945960141676,13.584600882599055
217,0,1,36.35,13.203,37.26,13.924,P2_01_02_04.csv,36.812333635719924,13.576937708644198
218,0,1,36.386,13.203,37.296,13.924,P2_01_02_04.csv,36.84577747483866,13.571032145325082
219,0,1,36.447,13.18,37.344,13.888,P2_01_02_04.csv,36.88660483630071,13.555829168202772
221,0,1,36.459,13.192,37.356,13.9,P2_01_02_04.csv,36.91751071232492,13.54892111369392
222,0,1,36.495,13.192,37.392,13.9,P2_01_02_04.csv,36.94949931833938,13.544327866339364
223,0,1,36.519,13.192,37.416,13.9,P2_01_02_04.csv,36.978065957497584,13.541560946107342
224,0,1,36.555,13.192,37.452,13.9,P2_01_02_04.csv,37.00853365405955,13.540166857573928
225,0,1,36.579,13.18,37.476,13.888,P2_01_02_04.csv,37.03621684932587,13.535325988705445
226,0,1,36.603,13.168,37.501,13.876,P2_01_02_04.csv,37.06203384468079,13.52774028958193
227,0,1,36.712,13.12,37.596,13.96,P2_01_02_04.csv,37.115141227628044,13.529131590757954
229,0,1,36.711,13.192,37.597,13.9,P2_01_02_04.csv,37.15175618020972,13.53308560819762
230,0,1,36.747,13.192,37.633,13.9,P2_01_02_04.csv,37.18832269147374,13.536607949880048
231,0,1,36.759,13.18,37.645,13.888,P2_01_02_04.csv,37.21596513784302,13.535153664725554
232,0,1,36.723,13.144,37.921,13.828,P2_01_02_04.csv,37.27654894435332,13.516446947983106
233,0,1,36.868,13.144,37.753,13.84,P2_01_02_04.csv,37.314167764850374,13.504430089012391
234,0,1,36.951,13.216,37.91,13.756,P2_01_02_04.csv,37.38186797350431,13.493643927587739
235,0,1,36.988,13.144,37.873,13.828,P2_01_02_04.csv,37.42847211341152,13.48622712579444
236,0,1,36.771,13.156,37.946,13.78,P2_01_02_04.csv,37.43150965937989,13.474890397593331
237,0,1,36.94,13.132,37.825,13.804,P2_01_02_04.csv,37.436474773825864,13.46718588736092
238,0,1,36.976,13.132,37.861,13.804,P2_01_02_04.csv,37.44859344578014,13.462386609938262
239,0,1,37.024,13.12,37.91,13.792,P2_01_02_04.csv,37.471734332227506,13.45537853815525
240,0,1,37.06,13.108,37.946,13.78,P2_01_02_04.csv,37.49924002996649,13.44657938929158
241,0,1,37.084,13.108,37.97,13.78,P2_01_02_04.csv,37.525751974383915,13.440819419940256
242,0,1,37.12,13.108,38.006,13.781,P2_01_02_04.csv,37.55586119699222,13.43762012924809
243,0,1,37.168,13.108,38.054,13.781,P2_01_02_04.csv,37.59313371931473,13.436147015034146
244,0,1,37.192,13.096,38.078,13.769,P2_01_02_04.csv,37.6269324144779,13.431456470894668
245,0,1,37.229,13.084,38.114,13.757,P2_01_02_04.csv,37.66236805573909,13.424153944469097
246,0,1,37.241,13.096,38.126,13.769,P2_01_02_04.csv,37.689888878332816,13.423677669796387
247,0,1,37.289,13.084,38.174,13.757,P2_01_02_04.csv,37.72445246290263,13.419653736071414
248,0,1,37.481,13.048,38.294,13.829,P2_01_02_04.csv,37.80434795264107,13.423816964850312
250,0,1,37.445,13.108,38.318,13.781,P2_01_02_04.csv,37.85918181994174,13.429824030255885
251,0,1,37.481,13.096,38.354,13.769,P2_01_02_04.csv,37.90884519523003,13.430358220423013
252,0,1,37.505,13.084,38.378,13.757,P2_01_02_04.csv,37.94973450562134,13.426441402170827
253,0,1,37.541,13.096,38.414,13.769,P2_01_02_04.csv,37.988166919588274,13.42792082096135
